date,price,month,year,day_of_week,100414,100415,100416,100442,100448,100458,100462,100467,100476,101448
2022-01-17,1489.7037593534,1,2022,0,1477.088001194,1477.088001135,1489.399389839,1482.6337908918,1494.4856350331,1492.6994746324,1482.5443114933,1502.0833038502,1507.5935111623,1492.0964933571
2022-01-18,1453.6068110951,1,2022,1,1441.9140145843,1441.9140146088,1453.5858267693,1447.4513091209,1458.1760677166,1457.0626067233,1447.4608737632,1464.8998799089,1469.6993205404,1455.9887107586
2022-01-19,1469.9315213312,1,2022,2,1464.8274291554,1462.0888531552,1471.458866729,1463.7555224454,1475.6981670692,1474.7099135644,1463.0508212801,1481.776209527,1486.9775671195,1474.9264330023
2022-01-20,1466.3023847555,1,2022,3,1453.8131377519,1453.8131388769,1466.0129039802,1460.0323783268,1472.8723766888,1471.7305918802,1459.8160767985,1478.289458618,1483.1872614981,1472.2292905966
2022-01-21,1472.0627057968,1,2022,4,1459.614684332,1459.6146843359,1471.8307971927,1466.2928486237,1479.1196750619,1478.0387670484,1465.8898595054,1484.1949812792,1489.0913876793,1478.4421003769
2022-01-22,1525.1171540423,1,2022,5,1503.9289234068,1504.007296146,1521.9524583911,1518.3725345491,1534.9440355127,1531.7297757949,1517.6611964489,1544.1537332417,1547.6601380892,1532.988468223
2022-01-23,1488.2472137061,1,2022,6,1471.9425708685,1471.94257104,1486.1937357995,1479.7165202527,1494.8542082707,1490.774704879,1479.5906186853,1506.2767202406,1510.1288135517,1490.8512896814
2022-01-24,1549.0432985889,1,2022,0,1553.6547869599,1531.4498609537,1552.3539479484,1539.364909173,1552.6150141502,1546.0901930479,1534.6652764459,1568.6838638671,1573.8121684184,1547.4893497564
2022-01-25,1461.1937414917,1,2022,1,1443.5552644959,1443.5552645002,1460.0537222419,1452.072908593,1467.1267602679,1462.7844439626,1452.4281744816,1478.7094152592,1482.2245970795,1463.0507844996
2022-01-26,1446.8315967921,1,2022,2,1437.4296180769,1426.8150553024,1446.6992984798,1437.8485654089,1451.9625747165,1447.2123220409,1436.6461277901,1464.1981697527,1468.3223705791,1448.009365333
2022-01-27,1435.8137551117,1,2022,3,1425.4384785473,1415.5458146793,1435.2585840553,1426.4950782134,1441.1707521729,1436.0399847924,1425.2405096405,1453.582442997,1457.6706020327,1437.1417605523
2022-01-28,1493.8077212066,1,2022,4,1485.7917311376,1476.4956101058,1493.8448092888,1483.1909278368,1499.2414732372,1493.6143811932,1482.0434899067,1512.6431628611,1517.1637955513,1495.0042808766
2022-01-29,1561.7553152609,1,2022,5,1525.386117999,1538.9774526803,1555.3920156718,1551.7539692783,1579.8519668245,1568.9866313707,1550.7703153121,1599.2691536661,1614.4893854156,1572.6430390634
2022-01-30,1527.1830619899,1,2022,6,1471.012446389,1502.2780314248,1516.884835804,1517.0845922345,1551.1204738607,1537.7717827602,1517.6416519211,1573.0260380083,1592.9604517847,1542.6644416589
2022-01-31,1519.8163694965,1,2022,0,1526.5121820023,1503.2633707887,1522.0870996284,1508.303322017,1523.0208811731,1517.0063972751,1504.6259964797,1539.0771060843,1545.1953202138,1518.2977844208
2022-02-01,1599.4611644704,2,2022,1,1607.2625050479,1582.8483844174,1601.7505105684,1586.9216793767,1603.6455685367,1596.9079409875,1582.7743768008,1620.3891552111,1626.8856545856,1598.6420447606
2022-02-02,1603.7241733028,2,2022,2,1613.4881076347,1588.2547825005,1606.6244342855,1591.4875915711,1607.300714549,1600.716200885,1587.4700635828,1623.5023319888,1629.9552894485,1602.0819596235
2022-02-03,1594.260441346,2,2022,3,1603.4659728374,1577.9363327927,1596.9446353398,1582.1826422138,1599.3617884639,1592.3783167464,1577.9571038642,1614.7044887146,1621.1667424336,1593.9604916307
2022-02-04,1531.1192958795,2,2022,4,1512.9580654959,1512.9580654818,1528.3545665532,1519.3321912902,1543.9146861921,1533.8674501746,1517.3603405338,1562.4555978763,1575.0997791866,1537.1202090296
2022-02-05,1647.777780207,2,2022,5,1627.5033112432,1627.7512408722,1644.4147312017,1636.897482883,1661.1728297867,1652.2984454276,1634.8563987202,1678.3427769968,1689.6263392063,1654.7440890546
2022-02-06,1638.6731267729,2,2022,6,1568.0821373511,1612.6162723784,1625.3146036993,1627.8382650851,1667.5570729329,1652.6928915498,1629.6270636438,1690.9066072524,1713.7324909983,1658.0037204874
2022-02-07,1733.5391447547,2,2022,0,1727.8105277207,1714.7177710825,1735.6100020136,1718.8937631164,1738.0655677826,1731.2543287662,1718.4172842633,1754.1838423654,1759.250764353,1732.6006307073
2022-02-08,1536.7049067115,2,2022,1,1539.3570974748,1522.9879071126,1537.4747507389,1524.1324493499,1542.2054973163,1535.6071116019,1521.0725980381,1556.7127951323,1562.956293762,1537.4461370537
2022-02-09,1566.6636295212,2,2022,2,1570.5273220377,1555.1922587463,1567.7245061581,1554.1146811323,1571.8928830462,1564.5356349935,1550.9751249063,1587.1732126657,1593.6526587686,1566.3687335573
2022-02-10,1549.9181016136,2,2022,3,1566.7918798951,1540.8530316724,1554.253429052,1535.1589467439,1552.4918443641,1544.7236105429,1531.5308121,1569.7721599485,1576.6682104109,1546.7340356749
2022-02-11,1583.0305516381,2,2022,4,1587.2117868813,1571.6357504158,1584.307032702,1570.5479748444,1587.8463514342,1581.2319071499,1567.5774946986,1603.1629049367,1609.4827172677,1582.7721921746
2022-02-12,1539.8864894214,2,2022,5,1432.9155243454,1510.6293236226,1519.7250536394,1529.3109650496,1580.5626392883,1560.2363298224,1533.629285511,1608.2826187289,1639.8944350794,1568.4885042054
2022-02-13,1433.685380179,2,2022,6,1417.5821894264,1417.5822036529,1430.6931225468,1425.795221554,1443.9596988794,1437.9387382503,1423.9556419869,1456.6386709759,1464.1642336908,1439.3379399854
2022-02-14,1612.5540432296,2,2022,0,1598.4539162247,1597.0035825206,1612.2947597954,1600.972002798,1618.7138262052,1613.4356783148,1601.1521092802,1632.2520603568,1636.5325848759,1614.3709241
2022-02-15,1480.8379267243,2,2022,1,1479.4984448682,1471.128599426,1481.0281346724,1471.5449343952,1486.9871856902,1482.1656634437,1469.3334619869,1499.1351156955,1504.4204229952,1482.8792188116
2022-02-16,1557.1055707771,2,2022,2,1560.3200623583,1551.0131831578,1559.4313094786,1551.4653760573,1563.5097089893,1561.3450694618,1548.3976145546,1570.7472686196,1577.8895656036,1560.5038155841
2022-02-17,1518.7384901191,2,2022,3,1523.0257986895,1511.6539566753,1520.861679808,1511.2798571356,1524.3751575098,1520.9983360102,1508.0546841584,1533.8896297927,1541.6630648117,1520.9243040543
2022-02-18,1550.8799919383,2,2022,4,1554.3517102835,1543.8812305566,1552.8276567218,1543.7064581838,1556.5996844182,1553.5930399865,1540.457129154,1566.3889223191,1574.1952225092,1553.2483936043
2022-02-19,1708.4316396062,2,2022,5,1695.1703756439,1695.1703648455,1707.1796884626,1702.1779197053,1719.5276165187,1715.049300882,1699.5775976904,1730.5903030316,1741.8045362111,1715.1005037365
2022-02-20,1585.4839183688,2,2022,6,1569.3856839478,1570.4454546705,1583.6276930651,1580.2850589837,1596.5282322207,1592.3323284559,1577.985848371,1606.5808124137,1617.3251352485,1592.3048957245
2022-02-21,1611.8406546201,2,2022,0,1610.4833784503,1601.9729582374,1615.6629532167,1603.343655124,1615.31123902,1612.7291118705,1602.3273560698,1624.7844383527,1631.4230984759,1611.8371478154
2022-02-22,1487.9065003673,2,2022,1,1481.0590029654,1479.9423898637,1487.8831018848,1479.6684840721,1496.3633315807,1491.1687567218,1477.2329084101,1508.9575962654,1520.44501372,1492.0752902516
2022-02-23,1415.688184526,2,2022,2,1416.6956118098,1410.9119455459,1417.3561162629,1410.7483055522,1421.1070869402,1418.8432815303,1408.3080704302,1428.9211325751,1436.4456449807,1417.7208569631
2022-02-24,1443.6460169552,2,2022,3,1443.9887930779,1437.3898246564,1445.0976484426,1436.7693433071,1449.1214192419,1445.5215200951,1434.1010223219,1459.3239308187,1468.2259745794,1445.3486666285
2022-02-25,1438.5815025836,2,2022,4,1445.293525754,1433.7577075003,1441.4897693671,1432.2988703827,1442.3268279018,1439.8155774469,1429.267859649,1451.5594683653,1458.9731202372,1438.9314864281
2022-02-26,1412.5441666503,2,2022,5,1266.5679291146,1384.645919561,1385.8794440567,1406.2538283518,1464.4144445192,1442.8778689117,1413.8463197533,1493.0596030061,1536.1134760378,1451.4579941813
2022-02-27,1318.9431681019,2,2022,6,1312.7868900193,1308.7583381041,1318.8166731458,1316.2781643277,1325.7503463604,1324.9592266891,1314.0566412313,1330.773388256,1336.2414853048,1323.5369988927
2022-02-28,1489.0679463397,2,2022,0,1478.1242655513,1478.1242656472,1490.1596775989,1483.004023321,1494.5814123168,1492.9570307869,1482.7702281062,1501.8233770595,1507.7536453439,1491.7623657571
2022-03-01,1445.2260438571,3,2022,1,1441.091711758,1437.0659174292,1445.6893078851,1439.150639905,1451.0501229159,1448.1892107868,1437.0000534316,1459.8822523969,1467.8449871246,1447.7039206702
2022-03-02,1441.3540417864,3,2022,2,1434.1302914099,1433.042611078,1441.1115758322,1436.4527768016,1448.2428061539,1446.0152206803,1434.4699956119,1456.0717042446,1463.7865525037,1445.2789168392
2022-03-03,1422.4259560282,3,2022,3,1416.2721760946,1415.2043358362,1422.5314912667,1418.2153069049,1428.9941941337,1427.1047632925,1416.3724274468,1436.2773927222,1443.5595377011,1425.948693286
2022-03-04,1537.0747359183,3,2022,4,1530.941053861,1528.9405557181,1536.9532763334,1531.4472756318,1544.323326753,1541.3857617941,1529.3832646715,1553.6753199677,1561.5538404403,1540.503044334
2022-03-05,1576.1226179384,3,2022,5,1579.4583183274,1569.3780623622,1578.5580218804,1569.6098406267,1582.0761670195,1578.5318060881,1566.7536413638,1592.369781548,1600.5829496004,1577.7831724151
2022-03-06,1517.3440010273,3,2022,6,1518.9678388395,1510.2462819983,1519.3071818864,1511.1111837744,1523.0954769539,1519.6287695792,1508.5100511022,1533.2411139602,1541.0524348258,1518.9978694391
2022-03-07,1635.7017810964,3,2022,0,1629.1817762487,1621.481146816,1633.9542776444,1623.0524870301,1636.7720948463,1632.1794711533,1620.6492533443,1648.907223757,1656.8942071933,1632.0624144191
2022-03-08,1483.1877709669,3,2022,1,1466.9908986261,1466.9908986298,1480.4234603077,1472.0936858911,1484.8887529028,1481.8595343808,1471.900079261,1493.6616097088,1498.4076204301,1481.2325563684
2022-03-09,1433.0390629691,3,2022,2,1417.3593998575,1417.1404666655,1430.0621296058,1421.3938041199,1433.9463987796,1430.6652365898,1421.3160725701,1443.4127870031,1448.1561023169,1430.0966034124
2022-03-10,1435.8618471201,3,2022,3,1424.4933440072,1421.6998482369,1432.6721004667,1424.0917453818,1437.4814232409,1433.50554292,1422.4819301214,1448.3438394781,1457.9249029512,1433.5002331069
2022-03-11,1480.9395599928,3,2022,4,1477.600724366,1467.4464061168,1479.8891149811,1467.749739756,1480.8845582102,1476.1501185056,1465.4451307383,1493.0493126881,1500.0710165002,1476.6093420997
2022-03-12,1701.4843863225,3,2022,5,1686.9321261235,1685.2720089441,1698.8867713226,1685.7473072427,1705.8002201189,1697.6641645613,1683.8062576533,1723.3908778019,1736.3713003922,1699.3443638456
2022-03-13,1665.5371998721,3,2022,6,1646.7133669134,1646.7133642833,1662.1429654928,1650.1001129664,1670.6832899089,1662.1383212718,1648.4739752568,1688.5585453083,1702.3006095145,1663.914159427
2022-03-14,1634.2047764386,3,2022,0,1567.7269411678,1606.6239862223,1621.5385886651,1618.5946842749,1654.2897080713,1639.701325669,1620.12134239,1678.1209432422,1702.7638844411,1644.7188428474
2022-03-15,1493.6726229385,3,2022,1,1378.987557069,1464.8531787229,1471.4536423945,1479.5939546043,1528.5829100728,1508.8833805263,1485.3087886863,1558.2980802491,1594.7401503786,1516.2389014987
2022-03-16,1556.2572699044,3,2022,2,1463.7056116582,1529.0508457043,1538.459371233,1543.3925776072,1585.1211202531,1568.7359844896,1546.8905629897,1610.718236525,1641.6140692192,1574.8860522103
2022-03-17,1533.8200267169,3,2022,3,1508.3808431612,1508.3811871897,1513.5812916218,1521.4647422552,1566.9416140566,1549.1450900207,1525.4723073019,1592.7680832927,1625.9932898799,1556.9941741906
2022-03-18,1599.5144158609,3,2022,4,1576.3470183355,1576.3470186074,1584.5849306221,1586.6145949035,1623.9231835532,1608.9864549951,1588.8390383749,1647.5164138485,1675.0215896422,1614.702863325
2022-03-19,1670.0510600864,3,2022,5,1700.509487272,1659.1303194931,1672.2102000998,1657.2436915601,1669.2073980072,1664.2704071105,1653.637240832,1683.0554723615,1692.360177323,1664.7464427426
2022-03-20,1626.1405122926,3,2022,6,1618.9320987977,1607.6524116836,1614.8703644941,1612.9493748264,1645.6930105236,1632.437545223,1614.0643527034,1668.1315932314,1693.0047568969,1637.1678768048
2022-03-21,1566.1788363436,3,2022,0,1844.3981405981,1551.7061785499,1545.7392175193,1557.199912401,1598.494206651,1581.4874125485,1558.5726947039,1623.8682855842,1655.7603277396,1588.3638609954
2022-03-22,1554.9902027012,3,2022,1,1502.008437676,1531.8852602254,1537.1959714782,1541.7041388373,1584.2234951529,1567.066149595,1545.4170456663,1609.7019682028,1640.8815151345,1573.8368784548
2022-03-23,1593.2504100331,3,2022,2,1600.0092320242,1581.8856837876,1594.9247938273,1579.5220853826,1591.6633402859,1586.5424846708,1576.4371421151,1605.1531955175,1613.4546143951,1587.1998029917
2022-03-24,1556.4841068675,3,2022,3,1838.0475698483,1541.5443058042,1534.5578272433,1546.6568124608,1591.1473436867,1572.4560535768,1548.3216803697,1618.1839318072,1652.2884066929,1580.1989604139
2022-03-25,1570.2757188681,3,2022,4,1646.6563816713,1564.4528031307,1572.7531774387,1563.3785687643,1577.7064535463,1572.1488302612,1560.405708973,1590.5984621753,1602.450795613,1572.7840372349
2022-03-26,1561.0420123169,3,2022,5,1605.5049587466,1556.8994068138,1565.4984208922,1555.1931991001,1567.0440028677,1562.9749703888,1551.7783761178,1577.9154890014,1587.7579590055,1562.9774808474
2022-03-27,1500.1810212046,3,2022,6,1515.275450393,1496.1282018737,1505.6672430763,1493.9732202162,1503.4852365209,1500.2313881026,1490.5053834971,1513.8378108198,1521.9094423463,1499.8624962971
2022-03-28,1392.076603136,3,2022,0,1845.2202099334,1381.3121880018,1358.3369597303,1394.3979153217,1454.133985538,1429.779708185,1398.3971767117,1484.768908673,1533.7275889644,1440.2369545864
2022-03-29,1372.1973507524,3,2022,1,1842.2099421492,1360.8424085788,1336.3419469542,1373.5750596227,1439.0284072068,1411.6347291752,1378.0500592494,1469.647164889,1520.5835647269,1423.745962369
2022-03-30,1568.7714882333,3,2022,2,1484.2483921696,1551.1306547406,1554.5079784152,1561.2896968943,1605.1846380477,1588.03540295,1564.8021119425,1625.7030825504,1656.4595601817,1594.7540761875
2022-03-31,1599.9047176948,3,2022,3,1526.046376158,1581.8130873287,1587.8184167346,1592.738092975,1631.2399674764,1616.6622620948,1595.3727129656,1651.7623678992,1679.8751986011,1621.9180686143
2022-04-01,1398.836640951,4,2022,4,1413.4802287774,1396.3237577761,1405.4700478482,1395.669211499,1398.747561718,1399.9110380641,1392.5105882315,1400.2329976959,1408.7213830013,1397.9300699732
2022-04-02,1437.7671789046,4,2022,5,1454.8968520746,1437.9160893756,1445.3746536388,1435.5924551411,1437.0195514173,1439.37317649,1432.7855983293,1437.2244874331,1454.0218918651,1436.1666018666
2022-04-03,1388.6049585415,4,2022,6,1405.2019384368,1388.6900053901,1395.9564641811,1385.8253863867,1387.4892013543,1389.4458707378,1383.1965058052,1388.0218333192,1404.4836328152,1386.6432919607
2022-04-04,1414.9697812973,4,2022,0,1431.8951949206,1413.9755290272,1422.2191439602,1410.5106317274,1413.4132923006,1414.2611112189,1407.5989318363,1415.9878834852,1425.9108800063,1412.1855864307
2022-04-05,1588.2363582534,4,2022,1,1606.9113254006,1587.5500343366,1596.4010680687,1582.8460785598,1585.7017957551,1587.0379549277,1580.0345525874,1588.3938997892,1599.4746663306,1584.4361252086
2022-04-06,1454.1115563005,4,2022,2,1470.4362578409,1452.8753930468,1461.2898727033,1449.819374268,1451.9528131776,1453.4382521802,1447.0633428049,1455.1892681601,1465.0088331697,1450.0915862978
2022-04-07,1680.8079378646,4,2022,3,1699.2674487644,1679.4661253731,1689.3581321412,1676.0075968205,1678.7132068112,1680.5012573466,1673.6489017391,1681.9155460708,1698.0566470693,1676.8820620544
